WellName,Formation Class,Latitude_BH,Longitude_BH,TVD_FT,TopOfZone_FT,BottomOfZone_FT,Isopach_FT,GammaRay_API,BulkDensity_GPerCC,Resistivity_OHMSM,DensityPorosity_PCT,EffectivePorosity_PCT,TotalOrganicCarbon_WTPCT
W4273,A,31.97162111,-103.8395644,10988,10871.33199,11238.58201,371.357888,81.188248,2.562963,630.61181,0.08181,0.065477,2.448346
W4274,A,31.70389407,-103.2768914,11657,11400.91327,11785.61099,371.471737,62.6353,2.51206,120.78461,0.117646,0.071025,1.887173
W4275,A,31.67651119,-103.2677603,11696,11400.91327,11785.61099,371.471737,62.6353,2.51206,120.78461,0.117646,0.071025,1.887173
W4276,A,31.67733,-103.264825,11704,11400.91327,11785.61099,371.471737,62.6353,2.51206,120.78461,0.117646,0.071025,1.887173
W4277,A,31.55440395,-103.9943982,9637,9578.841914,9963.592961,371.494289,88.08113,2.566692,68.501966,0.086068,0.069055,2.669327
W4278,A,31.85449603,-103.9898405,9743,9470.460529,9840.273069,371.547929,83.978157,2.560417,181.732126,0.085562,0.069355,2.62936
W4279,A,31.94146,-103.976498,9843,9727.578958,10147.40623,371.651823,82.322021,2.563458,351.081567,0.081996,0.063599,2.514516
W4280,A,31.78061361,-103.5001423,11665,11500.10648,11873.22256,371.717156,87.120788,2.516701,43.993746,0.113157,0.095584,2.643687
W4281,A,31.78061361,-103.5001423,11709,11500.10648,11873.22256,371.717156,87.120788,2.516701,43.993746,0.113157,0.095584,2.643687
W4282,A,31.83942988,-103.281697,12319,12118.78831,12490.27457,371.726679,84.66334,2.529315,138.459162,0.1063,0.07138,2.519173
W4283,A,31.57701145,-103.603964,10796,10665.10911,11011.81905,371.737536,83.219536,2.513049,73.544326,0.112332,0.073901,2.724298
W4284,A,31.376537,-103.204301,11256,11015.71598,11305.79221,371.761208,84.70325,2.551765,44.889627,0.092168,0.067755,2.731374
W4285,B,31.8081979,-103.6268435,8561,8116.927727,8501.447688,371.835809,100.729939,2.572391,211.13276,0.079722,0.069156,3.040968
W4286,A,31.72394875,-103.4818775,11648,11466.78466,11848.05925,371.905798,87.186632,2.514497,19.971477,0.11445,0.094326,3.276981
W4287,A,31.72394875,-103.4818775,11648,11466.78466,11848.05925,371.905798,87.186632,2.514497,19.971477,0.11445,0.094326,3.276981
W4288,A,31.75988571,-104.1910576,9250,8781.265542,9160.825517,371.933022,85.722774,2.55508,19.165081,0.08978,0.07058,2.864191
W4289,A,31.97346157,-103.8185649,11215,11038.20435,11405.78472,371.940161,81.466911,2.565162,440.557419,0.081505,0.066488,2.473817
W4290,A,31.96942274,-104.2318286,9029,8925.510619,9278.264383,371.964597,87.091614,2.567753,42.777245,0.081501,0.063916,2.550983
W4291,A,31.41927422,-103.5618696,10289,10229.9274,10607.72121,371.966177,89.150428,2.56661,152.293744,0.083828,0.061813,2.518932
W4292,A,32.08038824,-103.4861574,12656,12515.1577,12837.48894,371.989323,79.62931,2.507355,44.752149,0.118559,0.075507,1.96836
W4293,A,32.08026701,-103.48449,12663,12515.1577,12837.48894,371.989323,79.62931,2.507355,44.752149,0.118559,0.075507,1.96836
W4294,A,32.08036352,-103.4878276,12668,12515.1577,12837.48894,371.989323,79.62931,2.507355,44.752149,0.118559,0.075507,1.96836
W4295,A,32.1514,-103.9262,10634,10549.9713,10930.21749,372.087711,76.727899,2.540749,130.502167,0.098997,0.085461,2.717557
W4296,A,32.151491,-103.928371,10832,10549.9713,10930.21749,372.087711,76.727899,2.540749,130.502167,0.098997,0.085461,2.717557
W4297,A,32.151493,-103.925812,10886,10549.9713,10930.21749,372.087711,76.727899,2.540749,130.502167,0.098997,0.085461,2.717557
W4298,B,32.0933331,-103.5502019,9305,9166.362895,9562.781156,372.102365,106.296287,2.500756,441.403539,0.122347,0.084249,3.313631
W4299,A,31.96978865,-104.2360431,8911,8888.896733,9245.891997,372.341789,87.317609,2.566366,44.113734,0.082461,0.065025,2.572566
W4300,A,32.03607502,-103.904194,10732,10626.29391,11004.11237,372.350283,79.983253,2.565267,181.686744,0.084844,0.068437,2.603936
W4301,A,32.03604647,-103.9028391,10887,10626.29391,11004.11237,372.350283,79.983253,2.565267,181.686744,0.084844,0.068437,2.603936
W4302,A,32.61043095,-103.5116222,10998,10887.34787,11272.8004,372.391183,66.152269,2.561559,192.952672,0.087074,0.065685,2.226379
W4303,A,31.79598418,-103.8936925,10667,10559.82124,10956.2673,372.418283,91.207998,2.510644,58.426052,0.107484,0.08228,3.196621
W4304,A,31.790091,-103.463303,11819,11753.60828,12112.60663,372.440804,83.806866,2.532296,91.570781,0.10388,0.086357,2.879647
W4305,A,31.724251,-103.902721,10252,10203.32583,10562.4087,372.491065,88.379765,2.527653,197.01828,0.104154,0.0822,3.088431
W4306,A,31.64590965,-103.2678391,11611,11431.26629,11800.7433,372.543216,61.543544,2.534819,98.161287,0.103469,0.065217,1.852618
W4307,A,31.64647459,-103.2648645,11745,11431.26629,11800.7433,372.543216,61.543544,2.534819,98.161287,0.103469,0.065217,1.852618
W4308,A,32.092667,-103.930355,10674,10468.13704,10836.80388,372.62241,80.560417,2.541425,272.504707,0.098548,0.085352,2.891203
W4309,B,32.00009072,-103.6650784,8904,8554.795679,8911.307766,372.756707,103.814061,2.534237,765.671387,0.10275,0.07736,3.16859
W4310,A,31.752575,-103.907865,10283,10175.74044,10542.14086,372.815414,88.370596,2.510963,182.019254,0.112375,0.088452,3.262002
W4311,A,31.46300404,-103.5380931,10471,10220.01805,10594.14197,372.878684,87.816378,2.560572,127.654689,0.08735,0.064464,2.516594
W4312,B,32.187975,-103.652918,9635,9455.210163,9830.507265,372.917464,71.355757,2.523911,991.770489,0.108716,0.086686,3.297302
W4313,A,31.60940129,-103.4904411,10956,10923.22638,11332.10924,372.980653,89.230365,2.515393,94.426624,0.113777,0.092187,3.283638
W4314,A,31.72548047,-103.7539673,10974,10696.43455,11053.75861,373.097533,90.450095,2.54797,168.857308,0.095339,0.073818,3.03776
W4315,A,31.72631299,-103.7541036,11073,10696.43455,11053.75861,373.097533,90.450095,2.54797,168.857308,0.095339,0.073818,3.03776
W4316,A,31.69312664,-103.6235077,10707,10728.64754,11104.55875,373.130785,80.606827,2.511386,65.814906,0.11615,0.081686,3.017697
W4317,A,31.91292784,-103.8078071,11691,11265.74096,11683.43949,373.150837,86.785346,2.549436,129.236083,0.085507,0.067922,2.554788
W4318,A,31.68663853,-103.677667,11083,10986.29563,11358.27173,373.230839,88.090237,2.513373,43.255784,0.114531,0.069615,3.158958
W4319,A,31.68247897,-103.6812315,11131,10986.29563,11358.27173,373.230839,88.090237,2.513373,43.255784,0.114531,0.069615,3.158958
W4320,A,31.47132961,-103.5743734,10376,10130.62568,10497.21047,373.568856,86.095146,2.554588,89.590936,0.090871,0.06645,2.49054
W4321,A,31.47149283,-103.5755345,10457,10130.62568,10497.21047,373.568856,86.095146,2.554588,89.590936,0.090871,0.06645,2.49054
W4322,A,32.107575,-104.248359,8936,8689.668911,9051.995883,373.969202,77.079158,2.55957,53.718015,0.088002,0.081283,2.843009
W4323,A,31.26624797,-103.2407647,11047,10798.36487,11152.80877,373.992089,82.353461,2.523607,259.832291,0.107073,0.084114,2.81863
W4324,A,31.62601948,-103.5187083,11129,10908.81561,11276.91218,374.005872,87.613549,2.510507,32.12084,0.116692,0.091531,3.286228
W4325,A,32.24846269,-104.1175311,10359,10469.41093,10880.14125,374.026998,112.690256,2.574677,138.497452,0.079088,0.048469,3.272324
W4326,A,32.227894,-104.169202,10089,9939.939502,10316.59173,374.235832,76.439605,2.565582,97.704086,0.084516,0.061487,2.530854
W4327,B,31.87032128,-103.7127833,8399,8039.320672,8475.360126,374.30308,100.640723,2.562215,470.544183,0.084171,0.067625,2.871916
W4328,A,31.11014124,-103.4090407,10659,10604.76544,10983.15588,374.362657,71.13014,2.537612,48.739762,0.100666,0.068774,2.603171
W4329,B,32.19496024,-103.6134169,13734,9265.214465,9640.168368,374.36943,84.832338,2.450544,454.493264,0.151708,0.089462,2.823235
W4330,A,32.101218,-103.49302,12596,12480.26794,12827.60947,374.451843,77.790033,2.50918,44.674519,0.117481,0.076297,1.939125
W4331,B,31.956829,-103.897148,7730,7580.402731,7930.017531,374.579011,84.223924,2.529838,1143.910948,0.106362,0.07924,3.428405
W4332,B,31.956829,-103.897148,7730,7580.402731,7930.017531,374.579011,84.223924,2.529838,1143.910948,0.106362,0.07924,3.428405
W4333,A,31.199867,-103.701941,9955,9816.502596,10345.70536,374.587312,76.850379,2.587765,27.967285,0.073134,0.057669,2.903849
W4334,A,31.95685931,-103.6319634,11935,11890.83452,12242.46927,374.59859,81.416288,2.581446,222.475489,0.075205,0.059423,2.358481
W4335,A,31.95687105,-103.6301381,11974,11890.83452,12242.46927,374.59859,81.416288,2.581446,222.475489,0.075205,0.059423,2.358481
W4336,A,31.98541271,-103.6291692,12074,11890.83452,12242.46927,374.59859,81.416288,2.581446,222.475489,0.075205,0.059423,2.358481
W4337,A,31.47090956,-103.7220747,10034,9927.920804,10273.39928,374.716899,92.17912,2.550728,126.900591,0.093227,0.07007,2.369468
W4338,A,31.414799,-103.600222,10195,9992.271162,10367.7692,374.757694,88.08607,2.569388,100.689199,0.082405,0.06194,2.489534
W4339,A,31.76010484,-103.462288,11841,11682.63294,12041.23946,374.793599,83.978585,2.510045,69.730669,0.116912,0.095007,3.14923
W4340,A,32.03607999,-103.8961546,10826,10659.83061,11039.98859,374.877327,79.576668,2.566262,173.77328,0.084335,0.067829,2.583416
W4341,A,31.57805107,-103.5533063,11215,11198.34805,11571.38337,374.897526,87.277531,2.512833,19.637403,0.112761,0.080243,2.822418
W4342,A,31.63606633,-103.6868386,10890,10652.77435,11013.38908,374.956765,87.639332,2.555829,158.119639,0.090106,0.071277,2.978229
W4343,A,32.149565,-103.921972,8735,10604.94432,10988.59335,375.011714,77.093468,2.539565,133.284092,0.09971,0.086704,2.754033
W4344,A,32.149563,-103.924531,10691,10604.94432,10988.59335,375.011714,77.093468,2.539565,133.284092,0.09971,0.086704,2.754033
W4345,A,32.149564,-103.924104,10862,10604.94432,10988.59335,375.011714,77.093468,2.539565,133.284092,0.09971,0.086704,2.754033
W4346,A,31.94088025,-103.624786,10351,12105.0451,12510.55312,375.039139,83.264223,2.579928,47.022995,0.089491,0.068567,2.888792
W4347,A,31.94088025,-103.624786,10351,12105.0451,12510.55312,375.039139,83.264223,2.579928,47.022995,0.089491,0.068567,2.888792
W4348,A,31.94088025,-103.624786,12431,12105.0451,12510.55312,375.039139,83.264223,2.579928,47.022995,0.089491,0.068567,2.888792
W4349,A,31.63207942,-103.5291951,11189,10912.32222,11288.07731,375.29453,87.30599,2.510293,24.174445,0.116817,0.090699,3.271254
W4350,A,31.88378713,-103.6580681,11807,11591.65615,11976.391,375.298557,81.95418,2.559838,89.780553,0.084713,0.0695,2.54001
W4351,A,31.057234,-103.524125,10519,10352.03952,10819.21039,375.306624,85.951226,2.552692,102.365172,0.089242,0.066241,2.673284
W4352,B,31.94478043,-103.2336322,9757,9437.452704,9765.650717,375.312286,52.599036,2.625247,415.444884,0.050134,0.044518,1.248644
W4353,A,31.60040515,-103.818931,10565,10523.01535,10902.50159,375.335937,87.12892,2.571966,185.768868,0.080798,0.061014,2.713508
W4354,A,31.3701902,-103.2460755,10766,10694.98494,11022.93138,375.336185,84.152043,2.556955,46.08825,0.089152,0.061681,2.498691
W4355,A,31.539796,-103.977289,9793,9565.314775,9951.205944,375.578103,86.983464,2.5796,56.037983,0.077637,0.06675,2.633931
W4356,A,31.46750405,-103.5699252,10339,10140.68123,10509.63487,375.581287,86.496667,2.556401,94.424872,0.089813,0.065839,2.490557
W4357,B,31.92747001,-103.6692231,8775,8410.499972,8803.285695,375.634202,105.231426,2.532007,624.600012,0.103549,0.077605,3.27497
W4358,A,31.86874184,-103.7055886,11381,11331.28621,11703.61035,375.653911,81.179038,2.539906,73.589982,0.087538,0.073493,2.58717
W4359,A,31.767443,-104.046855,9498,9380.925321,9780.368095,375.672668,90.449777,2.55846,107.703616,0.089052,0.068213,2.886453
W4360,A,31.61933784,-103.5386536,11047,10966.68816,11328.93431,375.687825,88.044214,2.501637,9.00184,0.121821,0.097305,3.355873
W4361,A,31.250938,-103.527177,10837,10572.83123,10934.54455,375.712437,81.309231,2.562423,44.134001,0.086103,0.059325,2.614104
W4362,A,30.853331,-103.099468,8781,8412.612568,9002.775031,375.843925,83.30728,2.513034,160.219759,0.089079,0.063558,2.287088
W4363,A,31.861393,-103.731461,11153,11147.86186,11515.06185,375.849005,82.987159,2.532333,101.100986,0.088942,0.074529,2.626764
W4364,A,31.86098915,-103.7321535,11191,11147.86186,11515.06185,375.849005,82.987159,2.532333,101.100986,0.088942,0.074529,2.626764
W4365,A,31.86138183,-103.7293974,11226,11147.86186,11515.06185,375.849005,82.987159,2.532333,101.100986,0.088942,0.074529,2.626764
W4366,B,31.99995835,-103.6610368,8884,8585.330379,8945.833312,375.884527,104.757366,2.531049,765.822129,0.10464,0.078365,3.214711
W4367,B,31.99995438,-103.6623145,8905,8585.330379,8945.833312,375.884527,104.757366,2.531049,765.822129,0.10464,0.078365,3.214711
W4368,B,31.9999526,-103.6635307,8912,8585.330379,8945.833312,375.884527,104.757366,2.531049,765.822129,0.10464,0.078365,3.214711
W4369,A,32.106837,-103.921883,10920,10603.90831,10993.69634,375.92497,78.843239,2.524332,155.969583,0.108607,0.096814,3.001433
W4370,A,32.108766,-103.921883,10927,10603.90831,10993.69634,375.92497,78.843239,2.524332,155.969583,0.108607,0.096814,3.001433
W4371,B,32.0657326,-103.5591493,12114,9112.740403,9493.854716,375.990698,105.084442,2.505874,463.123276,0.119368,0.085111,3.309082
W4372,A,32.266306,-104.119146,10517,10421.06798,10815.5643,376.092822,105.573191,2.574002,54.372811,0.079511,0.044382,2.912201
W4373,A,31.46676632,-103.5935123,10309,10112.88342,10482.75413,376.118637,85.754545,2.55378,84.44463,0.091351,0.066554,2.481796
W4374,A,31.47433479,-103.5763487,10365,10112.88342,10482.75413,376.118637,85.754545,2.55378,84.44463,0.091351,0.066554,2.481796
W4375,A,31.47357012,-103.5756874,10371,10112.88342,10482.75413,376.118637,85.754545,2.55378,84.44463,0.091351,0.066554,2.481796
W4376,A,32.022355,-103.501684,12757,12594.19449,12835.35391,376.194473,80.610738,2.511174,72.004397,0.116266,0.068993,2.351997
W4377,A,31.45518286,-103.6390489,10817,9836.759108,10227.82675,376.257085,85.470173,2.553266,53.887727,0.091768,0.065817,2.418329
W4378,A,31.67937,-103.88465,10917,10687.93074,11058.90113,376.335496,90.696589,2.56332,40.520925,0.086351,0.065798,2.73357
W4379,A,32.192736,-103.964582,10125,10083.46665,10464.27981,376.41622,72.339904,2.570092,119.561674,0.08184,0.069344,2.330969
W4380,A,32.192824,-103.981958,10059,10005.96309,10390.18294,376.428646,72.401701,2.566249,118.717861,0.084098,0.07203,2.354565
W4381,A,32.19096,-103.96389,9982,9968.39514,10355.72477,376.642484,72.517765,2.564506,117.823683,0.085121,0.073332,2.365852
W4382,A,32.59694826,-104.0135088,10445,10422.83998,10819.35931,376.734943,101.307773,2.585452,840.67533,0.073095,0.050121,2.919906
W4383,A,31.96579673,-103.3246835,12648,12247.43007,12633.03302,376.80411,79.413814,2.581625,198.623142,0.075677,0.068548,2.281217
W4384,A,31.96579673,-103.3246835,12648,12247.43007,12633.03302,376.80411,79.413814,2.581625,198.623142,0.075677,0.068548,2.281217
W4385,A,31.54970372,-103.6891724,10642,10432.53231,10798.82227,377.130533,86.799616,2.558894,178.991749,0.08834,0.069337,2.78714
W4386,B,31.92672051,-103.6864221,8644,8268.072159,8685.242213,377.153277,103.979079,2.542628,568.442734,0.09676,0.073543,3.131759
W4387,A,31.39763696,-103.4299814,11076,10916.69765,11295.98805,377.16138,77.964017,2.515709,72.344341,0.111698,0.07535,2.796138
W4388,B,32.18797893,-103.651823,9349,9087.41855,9461.151205,377.28993,81.669473,2.448438,213.087107,0.152952,0.096216,3.269342
W4389,A,31.793976,-103.228609,11791,11599.09234,12000.28678,377.341584,69.507303,2.53648,180.157075,0.099633,0.051956,2.392851
W4390,A,32.31465002,-104.1875927,9695,9490.402428,9831.955398,377.411469,72.16891,2.581419,118.289628,0.075228,0.063559,2.016366
W4391,A,32.08036839,-103.4892844,12662,12507.51719,12833.62971,377.453458,78.947879,2.507788,41.959876,0.118296,0.075078,1.987903
W4392,A,32.00079092,-103.5765026,12373,12354.29408,12528.0747,377.519726,75.473535,2.557313,162.963578,0.089437,0.060299,2.405493
W4393,A,31.4745358,-103.5671518,10412,10122.6463,10494.03191,377.665041,86.178958,2.555674,88.916406,0.090246,0.065941,2.48223
W4394,A,31.78850516,-103.4686092,11772,11701.37421,12069.0679,377.72129,83.840053,2.515422,74.62698,0.113757,0.093088,3.069961
W4395,A,31.789183,-103.466115,11774,11701.37421,12069.0679,377.72129,83.840053,2.515422,74.62698,0.113757,0.093088,3.069961
W4396,A,31.74450496,-103.5285371,11449,11391.72717,11767.38605,377.779948,88.261843,2.515163,24.769939,0.114121,0.091627,2.651498
W4397,B,31.95696706,-103.6524798,8899,8604.983603,8986.289591,377.908872,107.891932,2.521072,677.134217,0.110451,0.081603,3.38659
W4398,A,32.174354,-103.77331,11815,11773.10831,12157.56835,377.928507,73.338472,2.581564,88.496523,0.075118,0.059651,2.240907
W4399,A,31.62218373,-103.7540949,11258,11066.1126,11450.51369,378.111018,96.413922,2.549512,63.925112,0.094378,0.064009,3.034608
W4400,A,32.022138,-103.298813,12366,12202.88376,12609.71662,378.133289,56.591933,2.639861,161.314041,0.041017,0.034793,1.191089
W4401,A,31.74274411,-103.5791279,11283,11148.33732,11634.74941,378.144117,79.860785,2.52891,35.964643,0.10718,0.081012,3.375832
W4402,A,31.645056,-103.276109,11420,11062.70162,11444.87348,378.327117,72.664658,2.561182,153.809232,0.086956,0.064456,2.492638
W4403,A,32.218503,-104.015924,11377,11035.19423,11492.04414,378.332353,95.103148,2.600481,35.842264,0.064097,0.055165,0.863487
W4404,A,31.21513891,-103.3709496,10644,10754.88795,11124.3936,378.423308,79.74024,2.531502,77.269533,0.104362,0.079956,2.888836
W4405,A,31.68822754,-103.6789019,11164,10986.98298,11364.82947,378.433048,88.572031,2.515882,43.376263,0.113145,0.06915,3.162144
W4406,B,32.42256,-103.652949,9471,9198.332223,9579.131736,378.437819,50.615681,2.479894,851.843911,0.134532,0.104023,2.529792
W4407,B,32.167101,-103.746469,8259,8258.007936,8615.14731,378.477856,69.172584,2.596968,1539.661855,0.0661,0.058056,2.16775
W4408,A,31.7527931,-103.998361,10055,9734.356889,10118.47767,378.498121,89.787942,2.560423,148.883426,0.088453,0.07018,2.77306
W4409,A,31.75279443,-103.9955343,10081,9734.356889,10118.47767,378.498121,89.787942,2.560423,148.883426,0.088453,0.07018,2.77306
W4410,A,31.70836255,-103.8929959,10341,10201.99511,10565.34344,378.518215,88.630633,2.546135,189.046001,0.094523,0.075685,2.885485
W4411,A,32.31142953,-104.1874079,9791,9464.076026,9838.410661,378.537732,71.120597,2.586335,184.946623,0.072308,0.061579,1.922009
W4412,A,32.03649032,-103.6725806,12665,12298.36729,12674.57084,378.623082,84.699348,2.551277,17.095504,0.089113,0.060325,2.718464
W4413,A,31.86875688,-103.7097723,11401,11302.44053,11677.1874,378.693136,81.165419,2.538394,78.234263,0.087612,0.073548,2.579409
W4414,A,32.00114675,-103.5824552,12354,12326.42909,12507.96086,378.924781,75.455079,2.559968,164.175602,0.087903,0.059904,2.395966
W4415,A,31.79597708,-103.7534064,11152,10969.03706,11347.30986,378.947307,85.881004,2.528602,119.83417,0.092028,0.075923,2.728634
W4416,A,31.91295848,-103.7955778,11425,11345.68104,11759.51272,378.965457,86.472261,2.555198,102.398793,0.085752,0.068024,2.598463
W4417,B,31.867643,-103.781891,7937,7491.871605,7994.574316,379.116848,91.689642,2.590764,400.896171,0.067325,0.059455,2.309131
W4418,B,32.49611194,-104.1701768,6553,6116.132642,6509.205019,379.130198,30.949149,2.647995,1436.983374,0.036306,0.031122,0.951045
W4419,A,32.195149,-103.933546,10506,10477.97598,10868.31854,379.332511,75.626986,2.556995,129.185584,0.089513,0.075186,2.505508
W4420,A,32.195136,-103.930702,10533,10477.97598,10868.31854,379.332511,75.626986,2.556995,129.185584,0.089513,0.075186,2.505508
W4421,A,31.65073447,-103.8900125,10913,10661.30843,11036.69645,379.357314,91.172013,2.566016,43.687379,0.084759,0.065158,2.699414
W4422,A,31.63644945,-103.5314091,11168,10924.27762,11304.78508,379.366149,87.148445,2.508407,15.928984,0.11791,0.091412,3.278753
W4423,A,31.63497789,-103.5302456,11184,10924.27762,11304.78508,379.366149,87.148445,2.508407,15.928984,0.11791,0.091412,3.278753
W4424,A,31.228618,-103.101339,10549,10543.63767,10925.96919,379.427135,63.207914,2.519795,31.365107,0.106717,0.088231,3.01377
W4425,B,31.982976,-103.42777,9536,9282.51661,9660.524508,379.528878,92.247344,2.519036,337.163806,0.111684,0.09176,3.11575
W4426,A,31.45334507,-103.6771671,9992,9871.863523,10272.46361,379.534336,88.890197,2.548524,96.794673,0.094366,0.069184,2.376165
W4427,A,32.194857,-104.031014,10784,10530.38572,10913.84576,379.578324,105.817552,2.541796,97.439579,0.098365,0.066293,2.379523
W4428,A,31.43916918,-103.4708881,10596,10629.44192,11013.00662,379.646236,84.048856,2.538749,157.579392,0.100105,0.069368,2.615926
W4429,A,31.48836741,-103.6533528,10103,9877.657766,10274.62032,379.677088,85.867994,2.549649,66.003933,0.093784,0.067552,2.400592
W4430,A,31.98391494,-103.5806593,13066,12724.42364,13240.50374,379.702994,67.116452,2.561071,13.312341,0.08697,0.070027,2.299015
W4431,A,32.022313,-103.505858,12707,12576.37037,12824.01955,379.751678,79.931109,2.513019,74.786041,0.115174,0.068319,2.348632
W4432,A,31.60786102,-103.6891085,10704,10645.50527,11009.74482,379.860749,87.728188,2.558163,160.298843,0.088742,0.070396,2.960275
W4433,A,31.89447917,-103.6923979,11593,11399.38393,11778.41923,379.882703,80.980115,2.543451,63.910376,0.087467,0.072992,2.573886
W4434,A,31.89033206,-103.6951871,11595,11399.38393,11778.41923,379.882703,80.980115,2.543451,63.910376,0.087467,0.072992,2.573886
W4435,A,31.679885,-103.892715,10360,10200.47089,10566.05251,379.915776,88.705949,2.549053,184.442462,0.092993,0.074686,2.854148
W4436,A,31.97083939,-103.6411302,11905.935,11776.91048,12165.44519,379.956133,81.678924,2.579177,190.966198,0.076077,0.061622,2.38474
W4437,A,31.97083939,-103.6411302,11908,11776.91048,12165.44519,379.956133,81.678924,2.579177,190.966198,0.076077,0.061622,2.38474
W4438,A,31.97076836,-103.6389983,11927.833,11776.91048,12165.44519,379.956133,81.678924,2.579177,190.966198,0.076077,0.061622,2.38474
W4439,A,31.97076836,-103.6389983,11928,11776.91048,12165.44519,379.956133,81.678924,2.579177,190.966198,0.076077,0.061622,2.38474
W4440,A,31.98516347,-103.6316257,12065,11906.75996,12253.09595,379.966122,81.20594,2.581604,213.086175,0.075183,0.05894,2.341352
W4441,A,31.62767173,-103.8578409,10801,10857.58754,11247.02345,380.02375,88.713028,2.559254,39.337931,0.088504,0.062795,2.770805
W4442,A,31.70914537,-103.8950874,10225,10224.17374,10590.906,380.047123,88.439411,2.530543,199.27385,0.10249,0.081029,3.051977
W4443,A,31.70877646,-103.892932,10239,10224.17374,10590.906,380.047123,88.439411,2.530543,199.27385,0.10249,0.081029,3.051977
W4444,A,32.15293247,-104.0603767,10701,10417.75124,10754.60135,380.12503,81.931745,2.550795,128.452115,0.093165,0.071756,2.953746
W4445,A,31.758269,-103.247947,11985,12246.50733,12622.72003,380.159743,75.83724,2.513194,50.158755,0.114271,0.057209,2.548929
W4446,A,31.758269,-103.247947,12414,12246.50733,12622.72003,380.159743,75.83724,2.513194,50.158755,0.114271,0.057209,2.548929
W4447,A,31.55680873,-103.5573817,10837,10938.11537,11334.36072,380.217696,86.767953,2.51748,46.549453,0.108491,0.076291,2.663499
W4448,A,32.03427305,-103.5700279,12346,12362.20775,12575.46538,380.305114,75.204885,2.550747,149.445857,0.093201,0.061261,2.416023
W4449,A,32.035926,-103.590401,12307,12295.79044,12489.00528,380.354257,75.563419,2.562413,164.922041,0.08649,0.059455,2.38484
W4450,A,31.73723,-104.0092,9799,9696.030478,10088.31144,380.463353,89.982191,2.553735,150.9504,0.09182,0.071681,2.915258
W4451,A,31.94207913,-103.9726679,10014,9767.345452,10203.62856,380.479899,82.224018,2.561924,355.973705,0.083019,0.063365,2.528885
W4452,A,31.62123958,-103.482256,10918,10853.76452,11281.0327,380.622043,88.779203,2.511074,60.303788,0.116283,0.094221,3.311683
W4453,A,31.43076717,-103.5721864,10273,10186.73281,10570.06024,380.682387,88.666422,2.564996,130.586392,0.084785,0.062864,2.502739
W4454,B,32.282046,-103.584582,10021,9791.443442,10180.97675,380.722774,60.569657,2.523448,1524.59839,0.109003,0.087684,3.094769
W4455,A,31.40928362,-103.6374541,10295,9952.487035,10334.85489,380.750627,87.021461,2.564496,84.602724,0.085301,0.063065,2.468321
W4456,A,31.98589034,-103.6185411,12095,12074.34224,12341.26028,380.777633,79.901335,2.577384,199.433982,0.077855,0.057009,2.320603
W4457,A,31.46990877,-103.5635906,10377,10113.88848,10489.4824,380.897844,86.342625,2.556955,89.234905,0.089509,0.065432,2.476126
W4458,A,31.57611115,-103.5649211,10912,10858.7913,11246.65214,380.916114,86.274916,2.517785,58.05055,0.108224,0.074954,2.615038
W4459,A,31.6276839,-103.8397949,10871,10478.19855,10854.38158,381.038862,87.290081,2.565809,145.4168,0.084285,0.06452,2.719888
W4460,A,32.07114875,-103.8840362,10921,10725.87885,11113.04053,381.165025,78.701557,2.568272,175.92284,0.083307,0.066992,2.551134
W4461,A,32.07115187,-103.8850281,11134,10725.87885,11113.04053,381.165025,78.701557,2.568272,175.92284,0.083307,0.066992,2.551134
W4462,A,31.563843,-103.636091,10714,10667.69629,11044.24979,381.172855,83.350053,2.518834,74.163749,0.110155,0.07306,2.868799
W4463,A,31.466895,-103.826815,9712,9459.785441,9822.374124,381.258402,93.845536,2.559073,93.535639,0.088012,0.071994,2.735023
W4464,A,31.76707328,-104.0315885,9557,9442.594446,9843.652603,381.289266,89.743462,2.564659,111.794958,0.08573,0.065267,2.808023
W4465,A,31.81047567,-104.0291645,9736,9442.594446,9843.652603,381.289266,89.743462,2.564659,111.794958,0.08573,0.065267,2.808023
W4466,A,31.745781,-104.307649,8192,8044.251945,8433.927808,381.319856,59.837815,2.533908,118.933273,0.102948,0.067459,1.555667
W4467,A,31.62218748,-103.7909801,10874,10614.54424,11003.25889,381.331548,88.360926,2.568306,174.762294,0.082911,0.064741,2.845417
W4468,A,31.831926,-103.721095,11394,11237.45992,11613.16201,381.375181,81.454959,2.535057,89.284664,0.087988,0.073837,2.57884
W4469,B,32.18798,-103.646518,9540,9479.361482,9863.590762,381.41801,70.564653,2.52327,1170.571703,0.109107,0.085894,3.301053
W4470,B,32.187978,-103.648651,9711,9479.361482,9863.590762,381.41801,70.564653,2.52327,1170.571703,0.109107,0.085894,3.301053
W4471,A,32.03557153,-103.5740421,12413,12337.27663,12552.24796,381.536199,75.008547,2.553653,151.078637,0.091521,0.060917,2.409286
W4472,A,31.064027,-103.559078,10770,10372.96634,10772.53232,381.561599,88.059915,2.554429,107.158024,0.086598,0.066351,2.817891
W4473,A,31.97524324,-103.8103486,11224,11096.25163,11477.18803,381.593594,81.067711,2.565165,331.517669,0.082231,0.066909,2.488136
W4474,A,31.41509285,-103.3209638,11147,10943.43317,11316.85175,381.616631,79.433897,2.522512,86.317997,0.108491,0.070512,2.456839
